state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg
Alaska (EV: 3),2020-11-25 02:21:20.899000,Trump,Biden,189543,153502,36041,7204,2314,0.43215211754537597,0.567847882454624,441,441,2.9794997307205926,0.5891579343166375,0.49883333333333335
Alaska (EV: 3),2020-11-25 01:58:12.730000,Trump,Biden,189484,153129,36355,9518,-308,-0.22889610389610393,1.228896103896104,423,441,2.390341796403955,-0.03963048348860898,0.48213333333333336
Alaska (EV: 3),2020-11-24 13:27:23.804000,Trump,Biden,189457,153551,35906,9210,0,0,0,423,441,2.429972279892564,0.0,0.49006666666666665
Alaska (EV: 3),2020-11-19 13:22:12.587000,Trump,Biden,189457,153551,35906,9210,7323,0.5272429332240884,0.4727570667759115,407,441,2.429972279892564,0.875382041789678,0.49006666666666665
Alaska (EV: 3),2020-11-18 17:22:34.680000,Trump,Biden,185769,150262,35507,16533,0,0,0,389,441,1.554590238102886,0.0,0.5128
Alaska (EV: 3),2020-11-16 17:16:11.858000,Trump,Biden,185769,150262,35507,16533,9950,0.4403015075376885,0.5596984924623115,441,441,1.554590238102886,0.38077865755000384,0.5128
Alaska (EV: 3),2020-11-15 18:50:50.207000,Trump,Biden,181661,144966,36695,26483,4734,0.5688635403464302,0.4311364596535699,441,441,1.1738115805528822,0.1154393072430373,0.5286
Alaska (EV: 3),2020-11-14 02:45:23.181000,Trump,Biden,179080,143037,36043,31217,9595,0.5458572173006775,0.45414278269932257,441,441,1.0583722733098448,0.1489378794496341,0.5611333333333334
Alaska (EV: 3),2020-11-13 14:02:30.128000,Trump,Biden,173233,138070,35163,40812,13161,0.4028189347314034,0.5971810652685966,441,441,0.9094343938602107,0.07897312037258608,0.6196666666666667
Alaska (EV: 3),2020-11-13 02:28:29.699000,Trump,Biden,168954,131233,37721,53973,25245,0.3627649039413745,0.6372350960586255,441,441,0.8304612734876247,0.06791259837831354,0.6213
Alaska (EV: 3),2020-11-12 16:45:22.414000,Trump,Biden,160193,115543,44650,79218,25805,0.4633016857198218,0.5366983142801782,441,441,0.7625486751093111,0.060651972093500484,0.5356666666666666
Alaska (EV: 3),2020-11-11 13:19:23.895000,Trump,Biden,148624,102080,46544,105023,20749,0.4705287001783218,0.5294712998216782,441,441,0.7018967030158106,0.03171768919360296,0.5417666666666666
Alaska (EV: 3),2020-11-11 02:54:02.038000,Trump,Biden,139264,91497,47767,125772,49264,0.4306694543683014,0.5693305456316986,441,441,0.6701790138222077,0.034848324563975575,0.5693406950308542
Alaska (EV: 3),2020-11-09 19:14:34.730000,Trump,Biden,118844,64246,54598,175036,18939,0.584904166006653,0.41509583399334704,441,441,0.6353306892582321,0.023088540719360395,0.3712
Alaska (EV: 3),2020-11-04 18:40:57.265000,Trump,Biden,108231,56849,51382,193975,39556,0.7040272019415512,0.2959727980584488,360,441,0.6122421485388717,0.05837106948051096,0.29598543836586105
Alaska (EV: 3),2020-11-04 13:28:22.084000,Trump,Biden,80999,45758,35241,233531,0,0,0,201,441,0.5538710790583607,-0.44612892094163925,
Arizona (EV: 11),2020-11-30 21:19:17.992000,Biden,Trump,1672143,1661686,10457,-1463,1481,0.5,0.5,1489,1489,0,0,0.5340666666666667
Arizona (EV: 11),2020-11-23 19:16:20.625000,Biden,Trump,1672143,1661686,10457,0,0,0,0,1489,1489,0,0,0.5363
Arizona (EV: 11),2020-11-19 16:32:12.936000,Biden,Trump,1672143,1661686,10457,0,0,0,0,1487,1489,0,-1.9597617746677838,0.5363
Arizona (EV: 11),2020-11-16 18:53:53.155000,Biden,Trump,1672143,1661686,10457,3563,98,0.9081632653061225,0.09183673469387756,1487,1489,1.9597617746677838,0.05020766026512602,0.5363
Arizona (EV: 11),2020-11-15 01:35:27.663000,Biden,Trump,1672054,1661677,10377,3661,425,0.6964705882352942,0.3035294117647059,1487,1489,1.9095541144026578,0.16784794684784843,0.5378
Arizona (EV: 11),2020-11-15 00:45:46.698000,Biden,Trump,1671760,1661550,10210,4086,350,0.7771428571428571,0.22285714285714286,1487,1489,1.7417061675548093,0.1204430672164225,0.5412
Arizona (EV: 11),2020-11-14 16:41:04.588000,Biden,Trump,1671491,1661475,10016,4436,0,0,0,1487,1489,1.6212631003383868,0.0,0.5449666666666667
Arizona (EV: 11),2020-11-14 01:21:23.582000,Biden,Trump,1671491,1661475,10016,4436,1454,0.45873452544704263,0.5412654745529574,1486,1489,1.6212631003383868,0.2685012550310184,0.5449666666666667
Arizona (EV: 11),2020-11-14 00:53:23.372000,Biden,Trump,1670843,1660707,10136,5890,1648,0.2311893203883495,0.7688106796116505,1486,1489,1.3527618453073684,0.12934376887139076,0.5448666666666667
Arizona (EV: 11),2020-11-14 00:27:04.642000,Biden,Trump,1670481,1659459,11022,7538,424,0.5424528301886793,0.45754716981132076,1485,1489,1.2234180764359777,0.041192047834998524,0.53
Arizona (EV: 11),2020-11-13 21:43:04.006000,Biden,Trump,1670260,1659274,10986,7962,2,0.0,1.0,1485,1489,1.1822260286009791,4.769465425602526e-05,0.5306
Arizona (EV: 11),2020-11-13 18:22:52.222000,Biden,Trump,1670260,1659272,10988,7964,3681,0.4394186362401521,0.5605813637598479,1485,1489,1.1821783339467231,0.1989101057002346,0.5305666666666666
Arizona (EV: 11),2020-11-13 04:15:10.028000,Biden,Trump,1668684,1657250,11434,11645,4057,0.549297510475721,0.45070248952427905,1485,1489,0.9832682282464885,0.13958132040376847,0.5254
Arizona (EV: 11),2020-11-13 03:18:29.398000,Biden,Trump,1666495,1655461,11034,15702,0,0,0,1485,1489,0.84368690784272,-0.04669543295832945,0.5419
Arizona (EV: 11),2020-11-13 02:46:29.074000,Biden,Trump,1666495,1655461,11034,13860,0,0,0,1485,1489,0.8903823408010495,0.044057722835393665,0.5419
Arizona (EV: 11),2020-11-13 00:44:45.185000,Biden,Trump,1666495,1655461,11034,15585,1122,0.34135472370766484,0.6586452762923352,1485,1489,0.8463246179656558,0.013118729375047322,0.5419
Arizona (EV: 11),2020-11-12 21:46:24.532000,Biden,Trump,1666122,1654732,11390,16707,5589,0.48693862945070676,0.5130613705492932,1485,1489,0.8332058885906085,0.08216902882913579,0.5405
Arizona (EV: 11),2020-11-12 21:26:43.977000,Biden,Trump,1663460,1651924,11536,22296,1,0.0,1.0,1484,1489,0.7510368597614727,-1.0819757513047534e-05,0.5517
Arizona (EV: 11),2020-11-12 17:34:03.905000,Biden,Trump,1663460,1651923,11537,22297,127,0.11417322834645671,0.8858267716535433,1484,1489,0.7510476795189858,-0.000350388090902487,0.5516666666666666
Arizona (EV: 11),2020-11-12 03:20:22.382000,Biden,Trump,1663447,1651812,11635,22456,13143,0.4546146237540897,0.5453853762459103,1484,1489,0.7513980676098883,0.07887417245106365,0.5501666666666667
Arizona (EV: 11),2020-11-11 23:15:16.621000,Biden,Trump,1657621,1644793,12828,35599,4966,0.5015102698348772,0.4984897301651228,1484,1489,0.6725238951588246,0.022234864869526638,0.5675
Arizona (EV: 11),2020-11-11 03:20:22.443000,Biden,Trump,1655192,1642379,12813,40565,0,0,0,1482,1489,0.650289030289298,0.0,0.5798
Arizona (EV: 11),2020-11-11 02:15:41.002000,Biden,Trump,1655192,1642379,12813,40565,5291,0.42732942732942736,0.5726705726705726,1481,1489,0.650289030289298,0.009835419145143742,0.5798
Arizona (EV: 11),2020-11-11 01:54:41.963000,Biden,Trump,1652979,1639397,13582,45856,342,0.6052631578947368,0.39473684210526316,1481,1489,0.6404536111441542,0.0018745693643298367,0.5835666666666667
Arizona (EV: 11),2020-11-11 01:17:22.930000,Biden,Trump,1652778,1639268,13510,46198,384,0.16927083333333337,0.8307291666666666,1481,1489,0.6385790417798244,-0.0015210390503573867,0.5858333333333333
Arizona (EV: 11),2020-11-11 00:53:02.360000,Biden,Trump,1652716,1638952,13764,46582,2,0.0,1.0,1481,1489,0.6401000808301818,-1.5119099614824272e-05,0.5828
Arizona (EV: 11),2020-11-11 00:40:41.689000,Biden,Trump,1652716,1638950,13766,46584,1290,0.3267441860465117,0.6732558139534883,1481,1489,0.6401151999297966,-0.0006903348545911348,0.5827666666666667
Arizona (EV: 11),2020-11-10 23:21:41.803000,Biden,Trump,1652315,1638102,14213,47874,914,0.36050328227571116,0.6394967177242888,1481,1489,0.6408055347843877,0.00016712196165680204,0.5794
Arizona (EV: 11),2020-11-10 21:42:43.157000,Biden,Trump,1651994,1637526,14468,48788,5480,0.4758211678832117,0.5241788321167883,1481,1489,0.6406384128227309,0.01276666804212967,0.5780333333333333
Arizona (EV: 11),2020-11-10 20:13:21.489000,Biden,Trump,1648643,1633910,14733,54268,15,0.06666666666666665,0.9333333333333333,1479,1489,0.6278717447806013,-8.219762283989684e-05,0.5887333333333333
Arizona (EV: 11),2020-11-10 02:18:36.294000,Biden,Trump,1648642,1633896,14746,54283,6397,0.48905737064248866,0.5109426293575113,1479,1489,0.6279539424034412,0.03671202217423397,0.5885
Arizona (EV: 11),2020-11-10 00:49:22.288000,Biden,Trump,1645586,1630700,14886,75101,600,0.3883333333333333,0.6116666666666667,1479,1489,0.5912419202292072,-9.993555511311758e-05,0.5744666666666667
Arizona (EV: 11),2020-11-09 23:56:09.999000,Biden,Trump,1645359,1630339,15020,75701,591,0.1514382402707276,0.8485617597292724,1479,1489,0.5913418557843203,-0.0019325040478374023,0.5697
Arizona (EV: 11),2020-11-09 22:31:23.782000,Biden,Trump,1645277,1629845,15432,76292,3437,0.3111725341867908,0.6888274658132092,1479,1489,0.5932743598321577,-0.003787838946904709,0.5602333333333334
Arizona (EV: 11),2020-11-09 21:15:22.385000,Biden,Trump,1644260,1627530,16730,79729,787,0.2452350698856417,0.7547649301143583,1476,1489,0.5970621987790624,-0.00146491893825762,0.5323333333333333
Arizona (EV: 11),2020-11-09 18:41:15.883000,Biden,Trump,1644074,1626943,17131,80516,424,0.5860849056603774,0.41391509433962265,1475,1489,0.59852711771732,0.0010072771747398068,0.5262333333333333
Arizona (EV: 11),2020-11-09 18:30:48.110000,Biden,Trump,1643832,1626774,17058,80940,145,0.7827586206896552,0.21724137931034482,1475,1489,0.5975198405425802,0.0006939689078245825,0.5289666666666667
Arizona (EV: 11),2020-11-09 18:16:49.347000,Biden,Trump,1643720,1626744,16976,81085,124,0.46370967741935487,0.5362903225806451,1475,1489,0.5968258716347556,0.00010426795303286607,0.5311666666666667
Arizona (EV: 11),2020-11-09 01:03:10.636000,Biden,Trump,1643664,1626679,16985,81209,327,0.5504587155963303,0.44954128440366975,1475,1489,0.5967216036817228,0.0006213349349576403,0.5317333333333333
Arizona (EV: 11),2020-11-08 23:35:28.185000,Biden,Trump,1643488,1626536,16952,81536,16739,0.4059083577274628,0.5940916422725372,1475,1489,0.5961002687467651,0.001646864907158374,0.5342
Arizona (EV: 11),2020-11-08 23:26:06.891000,Biden,Trump,1636934,1616832,20102,98275,0,0,0,1471,1489,0.5944534038396068,0.01166345743085584,0.5360333333333334
Arizona (EV: 11),2020-11-08 23:13:23.574000,Biden,Trump,1636934,1616832,20102,110925,6862,0.5549402506557854,0.4450597493442145,1471,1489,0.5827899464087509,0.008479063974120682,0.5360333333333334
Arizona (EV: 11),2020-11-08 19:38:22.468000,Biden,Trump,1633181,1613833,19348,117787,3038,0.6308426596445029,0.369157340355497,1471,1489,0.5743108824346302,0.0053556607077870355,0.5697666666666666
Arizona (EV: 11),2020-11-08 17:44:55.390000,Biden,Trump,1631286,1612733,18553,120825,244,0.3831967213114754,0.6168032786885246,1467,1489,0.5689552217268432,-8.084904157268369e-05,0.5923666666666667
Arizona (EV: 11),2020-11-08 02:22:55.630000,Biden,Trump,1631195,1612585,18610,121069,2279,0.4774023694602896,0.5225976305397104,1467,1489,0.5690360707684159,0.0010018451040230136,0.5922
Arizona (EV: 11),2020-11-08 01:03:56.554000,Biden,Trump,1630127,1611414,18713,123348,7119,0.32616940581542353,0.6738305941845765,1464,1489,0.5680342256643929,-0.005358694262474706,0.5975
Arizona (EV: 11),2020-11-07 21:28:22.230000,Biden,Trump,1627902,1606714,21188,130467,1022,0.8297455968688845,0.17025440313111545,1464,1489,0.5733929199268676,0.0031946874478779863,0.5782
Arizona (EV: 11),2020-11-07 20:03:44.412000,Biden,Trump,1627060,1606546,20514,131489,303,0.40264026402640263,0.5973597359735974,1463,1489,0.5701982324789896,-4.529647830686656e-05,0.5926
Arizona (EV: 11),2020-11-07 16:33:11.028000,Biden,Trump,1626943,1606370,20573,131792,40407,0.4074541539832207,0.5925458460167793,1463,1489,0.5702435289572965,-0.002364177296595882,0.5925458460167793
Arizona (EV: 11),2020-11-07 15:55:38.107000,Biden,Trump,1607430,1579378,28052,172199,1750,0.5254285714285714,0.4745714285714286,1463,1489,0.5726077062538923,0.001075259400813433,0.5611333333333334
Arizona (EV: 11),2020-11-07 15:47:21.592000,Biden,Trump,1606526,1578563,27963,173949,6995,0.3643316654753396,0.6356683345246604,1463,1489,0.5715324468530789,-0.002146013045874584,0.5652
Arizona (EV: 11),2020-11-07 02:25:37.424000,Biden,Trump,1604067,1574206,29861,180944,0,0,0,1462,1489,0.5736784598989535,-0.0038169340187806933,0.5438
Arizona (EV: 11),2020-11-07 02:20:08.486000,Biden,Trump,1604067,1574206,29861,172944,79395,0.45620001259525156,0.5437999874047484,1462,1489,0.5774953939177342,0.012087444535261338,0.5437999874047484
Arizona (EV: 11),2020-11-07 01:29:03.038000,Biden,Trump,1572634,1535818,36816,252339,612,0.4844771241830066,0.5155228758169934,1462,1489,0.5654079493824729,0.00013770921428246652,0.5907
Arizona (EV: 11),2020-11-07 00:46:31.741000,Biden,Trump,1572346,1535511,36835,252951,2976,0.22782258064516125,0.7721774193548387,1461,1489,0.5652702401681904,-0.002328629436493479,0.5967666666666667
Arizona (EV: 11),2020-11-06 23:47:38.289000,Biden,Trump,1571723,1533268,38455,255927,2172,0.3584254143646409,0.6415745856353591,1460,1489,0.5675988696046839,-0.0005655604598787667,0.5858333333333333
Arizona (EV: 11),2020-11-06 23:29:05.649000,Biden,Trump,1570981,1531911,39070,258099,0,0,0,1458,1489,0.5681644300645626,-0.016064803393251115,0.5768
Arizona (EV: 11),2020-11-06 23:19:27.090000,Biden,Trump,1570981,1531911,39070,212909,9085,0.4805173362685746,0.5194826637314254,1458,1489,0.5842292334578137,0.0026783829433567607,0.5768
Arizona (EV: 11),2020-11-06 23:07:08.306000,Biden,Trump,1567561,1528137,39424,221994,4846,0.5024762690879075,0.49752373091209245,1453,1489,0.581550850514457,0.0019374381517912598,0.5794666666666667
Arizona (EV: 11),2020-11-06 22:24:11.877000,Biden,Trump,1565200,1525800,39400,226840,1031,0.32104752667313285,0.6789524733268671,1451,1489,0.5796134123626657,-0.00041882485449262763,0.5844
Arizona (EV: 11),2020-11-06 20:29:09.722000,Biden,Trump,1564883,1525114,39769,227871,6666,0.41111611161116113,0.5888838883888389,1451,1489,0.5800322372171584,-4.906900777412737e-05,0.5792333333333334
Arizona (EV: 11),2020-11-06 19:53:53.320000,Biden,Trump,1562200,1521246,40954,234537,1086,0.33977900552486184,0.6602209944751382,1446,1489,0.5800813062249325,-0.00033674728754562455,0.5657333333333333
Arizona (EV: 11),2020-11-06 19:25:09.947000,Biden,Trump,1561841,1520539,41302,235623,3957,0.18701036138488758,0.8129896386151124,1446,1489,0.5804180535124781,-0.003727467850701216,0.5609333333333333
Arizona (EV: 11),2020-11-06 17:05:29.263000,Biden,Trump,1561147,1517368,43779,239580,0,0,0,1446,1489,0.5841455213631793,0.0032665041807007356,0.5233666666666666
Arizona (EV: 11),2020-11-06 17:01:42.952000,Biden,Trump,1561147,1517368,43779,248463,0,0,0,1446,1489,0.5808790171824786,-0.005228267793491392,0.5233666666666666
Arizona (EV: 11),2020-11-06 16:32:19.121000,Biden,Trump,1561147,1517368,43779,234544,0,0,0,1446,1489,0.58610728497597,0.004295166082279422,0.5233666666666666
Arizona (EV: 11),2020-11-06 16:13:06.432000,Biden,Trump,1561147,1517368,43779,245859,1386,0.5757575757575757,0.42424242424242425,1446,1489,0.5818121188936906,0.0009276234176391895,0.5233666666666666
Arizona (EV: 11),2020-11-06 16:03:11.367000,Biden,Trump,1560347,1516778,43569,247245,61789,0.4718153716680963,0.5281846283319037,1445,1489,0.5808844954760514,0.01184365489108996,0.5281846283319037
Arizona (EV: 11),2020-11-06 05:33:02.003000,Biden,Trump,1532062,1485010,47052,309034,5713,0.5336950813933135,0.4663049186066865,1423,1489,0.5690408405849614,0.0019752270197038735,0.5408333333333334
Arizona (EV: 11),2020-11-06 03:37:12.105000,Biden,Trump,1529109,1482442,46667,314747,1180,0.673728813559322,0.326271186440678,1417,1489,0.5670656135652575,0.0009268721729074336,0.5606333333333333
Arizona (EV: 11),2020-11-06 02:07:55.159000,Biden,Trump,1528319,1482062,46257,315927,75314,0.4297872905435909,0.5702127094564091,1415,1489,0.5661387413923501,0.0005308131102572666,0.5702127094564091
Arizona (EV: 11),2020-11-06 01:44:07.375000,Biden,Trump,1496619,1439786,56833,391241,0,0,0,1386,1489,0.5656079282820928,-0.002929625971647476,0.5168666666666667
Arizona (EV: 11),2020-11-06 01:33:55.993000,Biden,Trump,1496619,1439786,56833,376072,1957,0.2416964741951967,0.7583035258048033,1386,1489,0.5685375542537403,-0.0009400669118118099,0.5168666666666667
Arizona (EV: 11),2020-11-06 01:15:19.823000,Biden,Trump,1496142,1438298,57844,378029,2485,0.7609657947686117,0.23903420523138832,1383,1489,0.5694776211655521,0.00220575474110829,0.5016666666666667
Arizona (EV: 11),2020-11-06 01:04:29.192000,Biden,Trump,1494263,1437716,56547,380514,28344,0.47461543889359303,0.525384561106407,1380,1489,0.5672718664244438,0.003320607619939686,0.5284333333333333
Arizona (EV: 11),2020-11-06 00:55:18.438000,Biden,Trump,1481218,1423232,57986,408858,5990,0.41928213689482474,0.5807178631051753,1366,1489,0.5639512588045041,-0.00013199278499320677,0.6622
Arizona (EV: 11),2020-11-06 00:46:52.571000,Biden,Trump,1478720,1419767,58953,414848,5169,0.2749081060166376,0.7250918939833624,1362,1489,0.5640832515894973,-0.0019164711477721585,0.6608333333333334
Arizona (EV: 11),2020-11-06 00:35:53.742000,Biden,Trump,1477396,1416116,61280,420017,7456,0.2385327253218884,0.7614672746781116,1361,1489,0.5659997227372695,-0.0032917853135278063,0.6370333333333333
Arizona (EV: 11),2020-11-05 23:07:42.238000,Biden,Trump,1475680,1410501,65179,427473,12227,0.3884845015130449,0.6115154984869551,1359,1489,0.5692915080507973,-0.00098410666895965,0.5936333333333333
Arizona (EV: 11),2020-11-05 22:27:06.099000,Biden,Trump,1471024,1403118,67906,439700,0,0,0,1352,1489,0.570275614719757,0.0017171126997510555,0.5836333333333333
Arizona (EV: 11),2020-11-05 20:55:45.764000,Biden,Trump,1471024,1403118,67906,449700,1185,0.4059071729957806,0.5940928270042194,1352,1489,0.5685585020200059,-5.187230635739226e-05,0.5836333333333333
Arizona (EV: 11),2020-11-05 19:53:24.061000,Biden,Trump,1470560,1402431,68129,450885,184,0.20108695652173914,0.7989130434782609,1352,1489,0.5686103743263633,-9.136228956752035e-05,0.5833333333333334
Arizona (EV: 11),2020-11-05 19:49:33.652000,Biden,Trump,1470525,1402286,68239,451069,632,0.23417721518987344,0.7658227848101266,1351,1489,0.5687017366159308,-0.00026630417581574584,0.5820333333333333
Arizona (EV: 11),2020-11-05 19:21:26.906000,Biden,Trump,1470382,1401807,68575,451701,1936,0.5477789256198347,0.4522210743801653,1350,1489,0.5689680407917466,0.0005257764958891409,0.5782666666666667
Arizona (EV: 11),2020-11-05 07:45:16.653000,Biden,Trump,1469341,1400951,68390,453637,0,0,0,1349,1489,0.5684422642958574,0.0,0.5869666666666666
Arizona (EV: 11),2020-11-05 07:43:01.704000,Biden,Trump,1469341,1400951,68390,453637,62002,0.4130431276410438,0.5869568723589562,1325,1489,0.5684422642958574,-0.0014101121720346832,0.5869488081029645
Arizona (EV: 11),2020-11-05 02:53:07.128000,Biden,Trump,1444213,1365040,79173,515639,0,0,0,1325,1489,0.5698523764678921,0.0009557153729831125,0.5903
Arizona (EV: 11),2020-11-05 02:19:13.643000,Biden,Trump,1444213,1365040,79173,522139,0,0,0,1325,1489,0.568896661094909,-0.0046216222453377975,0.5903
Arizona (EV: 11),2020-11-05 02:03:34.937000,Biden,Trump,1444213,1365040,79173,492139,75537,0.4096866436315978,0.5903133563684022,1325,1489,0.5735182833402468,-0.0013508191226790922,0.5903067370957279
Arizona (EV: 11),2020-11-05 00:44:49.776000,Biden,Trump,1413891,1321074,92817,567676,5614,0.4822764517278233,0.5177235482721767,1296,1489,0.5748691024629259,0.0006223554249754626,0.6253333333333333
Arizona (EV: 11),2020-11-04 23:49:45.306000,Biden,Trump,1411235,1318219,93016,573290,0,0,0,1294,1489,0.5742467470379504,0.03635182095530931,0.6494333333333333
Arizona (EV: 11),2020-11-04 23:41:34.119000,Biden,Trump,1411235,1318219,93016,1038753,0,0,0,1294,1489,0.5378949260826411,-0.04393726982198587,0.6494333333333333
Arizona (EV: 11),2020-11-04 23:16:40.259000,Biden,Trump,1411235,1318219,93016,524269,0,0,0,1294,1489,0.581832195904627,-0.03064515038202653,0.6494333333333333
Arizona (EV: 11),2020-11-04 20:28:27.938000,Biden,Trump,1411235,1318219,93016,389660,785,0.18025477707006365,0.8197452229299363,1294,1489,0.6124773462866535,-0.0003982269219543477,0.6494333333333333
Arizona (EV: 11),2020-11-04 19:44:32.496000,Biden,Trump,1411086,1317568,93518,390445,66,0.5,0.5,1294,1489,0.6128755732086079,8.47676117932128e-06,0.6448666666666667
Arizona (EV: 11),2020-11-04 18:56:14.325000,Biden,Trump,1411086,1317568,93518,390511,210,0.5214285714285714,0.4785714285714286,1294,1489,0.6128670964474285,7.621332137675019e-05,0.6452
Arizona (EV: 11),2020-11-04 15:28:06.719000,Biden,Trump,1410977,1317468,93509,390721,0,0,0,1294,1489,0.6127908831260518,0.0017770809148864863,0.6464
Arizona (EV: 11),2020-11-04 14:47:51.946000,Biden,Trump,1410977,1317468,93509,396611,126904,0.3536058753073189,0.6463941246926811,1294,1489,0.6110138022111653,-0.00700023422107976,0.6463941246926811
Arizona (EV: 11),2020-11-04 13:28:22.084000,Biden,Trump,1367211,1236546,130665,523515,0,0,0,1243,1489,0.6180140364322451,-0.38198596356775494,
Georgia (EV: 16),2020-11-20 22:11:31.395000,Biden,Trump,2474507,2461837,12670,-3074,-954,0.7741090146750524,0.22589098532494759,2655,2655,0,0,0.36916666666666664
Georgia (EV: 16),2020-11-20 21:53:12.353000,Biden,Trump,2475227,2462034,13193,-6924,-2474,0.38904607922392886,0.6109539207760711,2655,2655,0,0,0.3542
Georgia (EV: 16),2020-11-20 21:47:11.796000,Biden,Trump,2476053,2463409,12644,-9398,-214,0.44859813084112155,0.5514018691588785,2655,2655,0,0,0.36406666666666665
Georgia (EV: 16),2020-11-20 21:37:11.322000,Biden,Trump,2476108,2463486,12622,-9612,-332,0.25903614457831325,0.7409638554216867,2655,2655,0,0,0.36013333333333336
Georgia (EV: 16),2020-11-20 21:26:13.953000,Biden,Trump,2476116,2463654,12462,-9944,-76,-0.16447368421052633,1.1644736842105263,2655,2655,0,0,0.36433333333333334
Georgia (EV: 16),2020-11-20 21:16:31.840000,Biden,Trump,2476044,2463683,12361,-10020,1033,0.6732817037754114,0.3267182962245886,2655,2655,0,0,0.36673333333333336
Georgia (EV: 16),2020-11-20 14:26:40.950000,Biden,Trump,2475296,2463293,12003,-8987,596,0.26426174496644295,0.735738255033557,2655,2655,0,0,0.36646666666666666
Georgia (EV: 16),2020-11-20 02:15:11.820000,Biden,Trump,2475141,2462857,12284,-8391,0,0,0,2655,2655,0,0,0.36206666666666665
Georgia (EV: 16),2020-11-20 01:58:06.038000,Biden,Trump,2475141,2462857,12284,-8441,18,-3.166666666666667,4.166666666666667,2648,2655,0,0,0.36206666666666665
Georgia (EV: 16),2020-11-20 01:50:06.633000,Biden,Trump,2475199,2462783,12416,-8423,1269,0.29550827423167847,0.7044917257683215,2646,2655,0,0,0.3599333333333333
Georgia (EV: 16),2020-11-20 01:41:08.198000,Biden,Trump,2474908,2461973,12935,-7154,3920,0.42053571428571423,0.5794642857142858,2645,2655,0,0,0.3542666666666667
Georgia (EV: 16),2020-11-19 18:58:23.175000,Biden,Trump,2473383,2459825,13558,-3234,-1,0.0,1.0,2644,2655,0,0,0.3257333333333333
Georgia (EV: 16),2020-11-19 18:49:43.304000,Biden,Trump,2473383,2459826,13557,-3235,-313,0.5798722044728435,0.42012779552715657,2644,2655,0,0,0.3246
Georgia (EV: 16),2020-11-19 17:16:22.022000,Biden,Trump,2473562,2459955,13607,-3548,2748,0.41830422125181954,0.5816957787481805,2644,2655,0,0,0.32576666666666665
Georgia (EV: 16),2020-11-18 18:02:17.522000,Biden,Trump,2472434,2458378,14056,-800,291,0.5481099656357389,0.4518900343642612,2644,2655,0,0,0.30096666666666666
Georgia (EV: 16),2020-11-17 19:34:03.296000,Biden,Trump,2472278,2458250,14028,-509,283,0.1872791519434629,0.8127208480565371,2644,2655,0,0,0.2996
Georgia (EV: 16),2020-11-16 18:53:53.155000,Biden,Trump,2472230,2458025,14205,-226,63,0.7619047619047619,0.23809523809523808,2644,2655,0,0,0.29486666666666667
Georgia (EV: 16),2020-11-13 20:46:17.888000,Biden,Trump,2472182,2458010,14172,-163,36,0.7777777777777778,0.2222222222222222,2644,2655,0,0,0.2950333333333333
Georgia (EV: 16),2020-11-13 18:22:52.222000,Biden,Trump,2472154,2458002,14152,-127,2,1.0,0.0,2644,2655,0,0,0.29513333333333336
Georgia (EV: 16),2020-11-13 17:25:31.834000,Biden,Trump,2472152,2458002,14150,-252,7,0.5714285714285714,0.42857142857142855,2644,2655,0,0,0.29513333333333336
Georgia (EV: 16),2020-11-13 01:32:08.947000,Biden,Trump,2472148,2457999,14149,-344,127,0.6850393700787402,0.31496062992125984,2644,2655,0,0,0.29513333333333336
Georgia (EV: 16),2020-11-13 00:01:24.553000,Biden,Trump,2472061,2457959,14102,-217,115,0.6956521739130435,0.30434782608695654,2644,2655,0,0,0.2951
Georgia (EV: 16),2020-11-12 18:58:43.325000,Biden,Trump,2471982,2457925,14057,-102,2,0.5,0.5,2644,2655,0,0,0.29513333333333336
Georgia (EV: 16),2020-11-11 22:36:33.377000,Biden,Trump,2471981,2457924,14057,-100,99,0.31818181818181823,0.6818181818181818,2644,2655,0,0,0.2951
Georgia (EV: 16),2020-11-11 19:10:33.804000,Biden,Trump,2471952,2457859,14093,-123,112,0.4151785714285714,0.5848214285714286,2644,2655,0,0,0.29386666666666666
Georgia (EV: 16),2020-11-11 15:25:02.955000,Biden,Trump,2471906,2457794,14112,-85,1,1.0,0.0,2644,2655,0,0,0.29283333333333333
Georgia (EV: 16),2020-11-11 13:43:43.331000,Biden,Trump,2471905,2457794,14111,-84,10,1.0,0.0,2644,2655,0,0,0.29283333333333333
Georgia (EV: 16),2020-11-11 12:37:03.330000,Biden,Trump,2471895,2457794,14101,-74,74,0.17567567567567566,0.8243243243243243,2644,2655,0,0,0.2929333333333333
Georgia (EV: 16),2020-11-11 03:20:22.443000,Biden,Trump,2471882,2457733,14149,-2628,0,0,0,2644,2655,0,0,0.2916666666666667
Georgia (EV: 16),2020-11-11 00:40:41.689000,Biden,Trump,2471882,2457733,14149,-2628,2482,0.797743755036261,0.20225624496373892,2643,2655,0,0,0.2916666666666667
Georgia (EV: 16),2020-11-10 23:41:41.454000,Biden,Trump,2469920,2457249,12671,-146,128,0.5546875,0.4453125,2643,2655,0,0,0.2992
